,id,name,description,date_verified,category_icon_path,category_icon_pin_path,category_icon_pin_closed_path,amenities,country,category,location
224,151628,BLM road 4524,"Large, flat pullout off of BLM road 4524 just before the creek ford. Located about a mile from the state line on County Road G, about 12 miles past the Sand Canyon Trailhead in Canyons of the Ancients NM. 
No shade. I had between one and three bars for ATT cell service. Some intermittent road noise, but otherwise I had a couple very peaceful nights here.",2021-06-05 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'Unknown', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.32552884172443, 'longitude': -109.03659585197583, 'altitude': 1483.262953161262, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
225,153065,Harts Draw  ,Great spot on Harts Draw overlooking the mountains. A bar or two of Verizon LTE. Amazing views of the mountains and cliffs,2021-06-28 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Unknown', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.98633644826523, 'longitude': -109.48313578973476, 'altitude': 2061.2713641106075, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
226,153999,Johnson Creek,"A clearing by the river near the road. Probably used mostly by hunters and herding cowboys in the area. Has a fire pit and a small creek. As I’m writing this, a bear is busy eating our table which I foolishly left outside! Apparently, there’s plenty of wildlife around. So watch out...",2017-10-18 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.79395341411028, 'longitude': -109.51189761991567, 'altitude': 2350.998779296875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
227,154308,Coyote ,"Beautiful spot. Fire ring and level. Room for 2 vehicles. Just off spur from Beef Basin Rd. Great 360"" views of mountains & canyons. 2+ mi from ruins. No cell.",2021-06-26 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.9735594, 'longitude': -109.87877724, 'altitude': 1978.967529296875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
228,154309,Long Point,"Small spot with fire ring in ponderosa pine forest. Not far from incredible views of Dark Canyon, Beef Basin and Canyonlands NP.",2021-06-27 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.85282846, 'longitude': -109.86633684, 'altitude': 2445.134765625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
229,154562,BLM Wild Camping,BLM area off dirt road. Plenty of room for pull-thru and turnaround of large rigs/trailers. Fire pit in center. Generally level ground in some spots.,2020-07-02 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.43014109790086, 'longitude': -109.06623953963542, 'altitude': 1659.628261566162, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
230,156197,Edge Of The World,"We parked right along the edge of the Mesa, looking down over 1000 ft into Monument Valley. Most spectacular campsite of our lives.",2021-08-03 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.23729948350004, 'longitude': -109.98082718446112, 'altitude': 1938.8021020758897, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
231,157548,Truck crash site,"Great spot overlooking Hammond Canyon.  Far enough off main road to be very quiet.  No Verizon service.  We got our 2 wheel drive van back here, but the road is more suited to high clearance and 4 wheel drive vehicles.  If you look over the cliff you will see a surplus WW2 truck, random axles and one 1950's car.  Loved it.",2020-07-22 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.68526501, 'longitude': -109.76555163, 'altitude': 2452.678466796875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
232,157549,No-Mans Island Camp,"Beautiful desolate camp.  We saw no one the whole time.  Even the critters didn't seem to know how to deal with people.  We had a toad feast under our artificial light.   No Verizon service.  We took our two wheel drive van, but if it rains, 4 wheel drive is necessary.  ",2020-07-24 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.38465108, 'longitude': -109.56527227, 'altitude': 1396.1197509765625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
233,159515,Abajo Flat National Forest,Nice little hidden location with great views at the end of a short forestry road.,2020-09-24 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Fast', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.83256565300786, 'longitude': -109.38181372607404, 'altitude': 2304.0179110812023, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
234,160436,Newspaper Rock Parking Area,Parking lot at Newspaper Rock. There are no signs that say 'no overnight camping'. There were several other vans parked here with me. No cell service. ,2021-11-21 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'Yes', 'Showers': 'No', 'Water': 'No', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'No', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.98855262346378, 'longitude': -109.51826082552738, 'altitude': 1875.3447847066457, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
235,162315,Outside Blanding,This BLM spot is 4 miles outside Blanding on Warren Allen road. There are a few campsites along the way. 2 bars of Verizon. Little bit of highway noise but pulled in around 11pm and didn’t see anyone else. My GPS on my phone may be throwing me off the path a bit,2021-10-31 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Average', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Unknown', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.580783333333336, 'longitude': -109.51808333333334, 'altitude': 1767.8399434291218, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
236,163064,K2 peaceful dispersed camping,"Love this spot, tall scattered pines with views in between. Quiet. Coyotes singing at dusk. Flat, large enough for 10 cars. Good cell service.  Plenty of hiking. Just Beautiful.  Dirt road in, no issues.",2021-11-14 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'Yes - Average', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.82407712, 'longitude': -109.41399266, 'altitude': 2206.434326171875, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
237,163132,San Juan River - Big Rigs,"So this is a large flat area before you go down the hill closer to the river. Granted, the place down the hill closer to the river is drop-dead gorgeous. But I wouldn't recommend it for trucks pulling trailers. I think full size class C's would be fine. But I'd stay up top here if you're in a longer rig.",2021-11-15 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.28062246, 'longitude': -109.49617003, 'altitude': 1310.6490478515625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
238,9756,Mesa verde Nationalpark (outside In BLM),"Close to the entrence of mesa verde nationalpark, on a dirtroad more then one spot for free with firering. In the park by the store are laundrys with coins, showers for free and fast wifi.

From Hwy 160, get off at MC RD 34, then a few hundred metres, turn right at the first gravel road. Good secluded sites, a bit noisy from highway but it gets quiet after 9 pm. Some sites showed signs of overuse and garbage was left. One site looked like it had been used extensively by ""travelers"", with garbage bags left at the site. Lots of coyotes around. Note that showers and laundromat inside the NP are closed for the winter.

3 bars Verizon signal with LTE.
No bars AT&T",2021-12-06 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.35949, 'longitude': -108.42285, 'altitude': 2054.2, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
239,14452,Ancient Cedars @ Mesa Verde RV Resort,"A very good site with all facilities and warm bathrooms, a great treat when travelling in early spring. Approx 30 dollars for 2 depending on what sort of hook up required. Site just across the road from the entrance to Masa Verde National Park. ",2020-05-30 06:11:20 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'Yes - At Sites', 'Wifi': 'Yes - Average', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'Hot', 'Water': 'Potable', 'Toilets': 'Running Water', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Unknown'}",United States,Established Campground,"{'latitude': 37.337776030729266, 'longitude': -108.40716827570883, 'altitude': 2115.5, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
240,14706,Delores Canyon,"BLM campsite, pitches have fire rings, benches and shelters. Still $8 a night, half price with access pass. 
Clean pit toilets and near a river. 
About 7miles of lumpy but passable gravel road to get here, RV's shouldn't have any issues. Great site! Even has a horse area :)",2021-05-13 00:00:00 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Potable', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'No'}",United States,Established Campground,"{'latitude': 37.65814, 'longitude': -108.73607, 'altitude': 1945.9319610595703, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
241,17260,Target Tree campground ,"Nice wooded sites with fire pits, picnic tables and vault toilets. There was no water when I was there but the pipes are run. cost is  $18/night ",2021-09-04 00:00:00 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'No', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'Pit Toilets', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Unknown'}",United States,Established Campground,"{'latitude': 37.34042265, 'longitude': -108.1882465, 'altitude': 2328.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
242,18482,Morefield CG,"Large campground inside Mesa Verde Nationsl Park.  Almost never fills.  $32/night. Cell phones don't work, but there is free WiFi.  Free showers.  8000 ft altitude is nice in the summer.  On site store and gas station.",2021-09-27 00:00:00 UTC,/assets/icons/camping-ba93161fdbc528d499c6dd5debc56e188b989079b6c6a742b6a0ff9b94ec09f6.png,/assets/icons/camping-pin-fbff58852a525ae180b78f8f954e38eb0035d326550b8887e7e47dd6133aa493.png,/assets/icons/camping-pin_closed-c72f8255262c0ab2532692f447733aae42c2477ee666c1064bec57cbb3e42254.png,"{'Open': 'Yes', 'Electricity': 'Yes - At Sites', 'Wifi': 'Yes - Average', 'Kitchen': 'No', 'Restaurant': 'Yes', 'Showers': 'Hot', 'Water': 'Potable', 'Toilets': 'Running Water', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes', 'Sanitation Dump Station': 'Yes'}",United States,Established Campground,"{'latitude': 37.30436504, 'longitude': -108.42270893, 'altitude': 2373.0, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
243,21209,"FR 316, San Juan Forest","A little way east of Mancos, forest road 316 heads north, also called Madden Peak Rd. The first mile or so goes thru private property, then it enters the national forest. There are scattered boondocking locations in the next few miles of the road. If you take a right into FR 568, there are also a couple of spots there. ",2021-06-24 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Yes', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.34604705594233, 'longitude': -108.19922528239731, 'altitude': 2471.669677734375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
244,22459,Am Doloresriver ,"

Very nice places at the brook


Sehr schöne Plätze am Bach ",2021-07-18 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'Natural Source', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.649504577574156, 'longitude': -108.0487347602326, 'altitude': 2594.0872357288463, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
245,23439,San Juan National Forest off FR 316,Nice area full of good campsites with fire rings. Sites closer to the entrance had a few hunters so we continued up the road to the mountain to this nice and sheltered site. Road is good without 4x4 when dry.,2021-06-16 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.36805989830907, 'longitude': -108.17617950457661, 'altitude': 2733.986328125, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
246,23517,Canyons of the Ancients National Monument ,"Don't be fooled by the road to get there, it's a real maze so use google maps. Access is through private farm lands and you might think you will be camping with the cows. But soon you will reach the access road to this magnificent natural forest. Sites are few, but have fire rings. By far my favourite spot to camp. A real gem. ",2021-09-09 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.397023961100814, 'longitude': -108.82142615667722, 'altitude': 2065.5400390625, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
247,24703,Southern Section of Canyon of the Ancients NM,Off the main road through gate. 2 km private road then BLM land. Nice spot road a bit rough.,2021-04-23 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Wild Camping,"{'latitude': 37.34296221367158, 'longitude': -108.93203945062601, 'altitude': 1615.913070892787, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
248,24892,Canyons of the Ancients off MC BB,"Great site a few hundred metres from Anasazi ruins. Fire ring, flat spot, great view. Very quiet, a few visitors were at the ruins during the day but all left before 18:00. From Cortez, drive north on 491, turn left at MC BB (MC roads are named A B C D, etc. BB comes after Z, then AA). Drive 6 miles on BB, turn left on 10. Drive for 11.3 miles then turn left unto a high clearance dirt road for about a mile, then you get to a small parking area. The camp site is nearby. A few miles further is the Cutthroat ruins. Breathtaking! The road there is very rough and requires a high clearance 4x4. ",2018-04-19 00:00:00 UTC,/assets/icons/wild-camp-f910ec32e5acbce82a3719ca8d1e4b9970f8682688f72d9d7978b27f628ebc61.png,/assets/icons/wild-camp-pin-e04fcb3c10cd4d39ab9eeaa3597ea3c567c95ee51b585cd3296caa6e4f5d85e1.png,/assets/icons/wild-camp-pin_closed-d099f816420d8b3102180bb85fadd97dff3e2be4bcc391f293909246111552d0.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'No', 'Tent Friendly': 'Yes', 'Pet Friendly': 'No'}",United States,Wild Camping,"{'latitude': 37.45257954792452, 'longitude': -108.97236265781737, 'altitude': 1765.3685302734375, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
249,35145,Bay city camp ground,Beautiful view camping along the creek. Site had a fire ring but lots of trash. Obviously a place for high school parties ,2021-03-07 15:00:50 UTC,/assets/icons/informal-camp-f07e54b9f95dac612a043295f5c02e5591f33428b6d68a6c46de38ba5a1aade3.png,/assets/icons/informal-camp-pin-b1d3eb9535e3e2b5a3879eb3e4b7085699fd9c3a87e3b12180db59c6b56341c7.png,/assets/icons/informal-camp-pin_closed-ef968ee9662ffab9572dc9d824ea12f85195ce07e793e39732eb1a88fb6f050f.png,"{'Open': 'Yes', 'Electricity': 'No', 'Wifi': 'No', 'Kitchen': 'No', 'Restaurant': 'No', 'Showers': 'No', 'Water': 'No', 'Toilets': 'No', 'Big Rig Friendly': 'Unknown', 'Tent Friendly': 'Yes', 'Pet Friendly': 'Yes'}",United States,Informal Campsite,"{'latitude': 37.36121754631154, 'longitude': -108.07808029475443, 'altitude': 2661.7998600006104, 'horizontal_accuracy': None, 'vertical_accuracy': None}"
